"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"24216","22.271710812","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-64dBm","QoS Data, SN=107, FN=0, Flags=.p....F.C"
"24218","22.301729719","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=108, FN=0, Flags=.p....F.C"
"24219","22.302702970","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=109, FN=0, Flags=.p....F.C"
"24220","22.303254234","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=109, FN=0, Flags=.p..R.F.C"
"24221","22.304158693","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=110, FN=0, Flags=.p....F.C"
"24222","22.307327946","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=111, FN=0, Flags=.p....F.C"
"24225","22.318583536","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-64dBm","QoS Data, SN=112, FN=0, Flags=.p....F.C"
"24226","22.318905918","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=113, FN=0, Flags=.p....F.C"
"24227","22.319441293","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=113, FN=0, Flags=.p..R.F.C"
"24228","22.319776141","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=114, FN=0, Flags=.p....F.C"
"24229","22.320347990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=114, FN=0, Flags=.p..R.F.C"
"24233","22.323588394","e8:48:b8:da:df:46","Broadcast","802.11","452","-65dBm","Beacon frame, SN=2409, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"24237","22.327825443","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=116, FN=0, Flags=.p....F.C"
"24240","22.329817071","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=117, FN=0, Flags=.p....F.C"
"24242","22.330400716","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=118, FN=0, Flags=.p..R.F.C"
"24243","22.330756973","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=119, FN=0, Flags=.p....F.C"
