"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"154","5.945236002","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3729, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"156","6.046258939","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3731, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"158","6.148668868","e8:48:b8:da:df:46","Broadcast","802.11","453","-59dBm","5785MHz","6","Beacon frame, SN=3733, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"162","6.251534702","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3735, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"164","6.353602707","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3737, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"167","6.455871124","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3739, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"169","6.561153835","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3741, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"172","6.661007847","e8:48:b8:da:df:46","Broadcast","802.11","453","-59dBm","5785MHz","6","Beacon frame, SN=3743, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"176","6.763457531","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3745, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"178","6.865457776","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3747, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"181","6.967897622","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3749, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"184","7.070301666","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3751, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
