"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"304","11.060651802","8e:81:44:a0:eb:1c","IPv6mcast_fb","802.11","209","-59dBm","5785MHz","6","Data, SN=489, FN=0, Flags=.p....F.C"
"305","11.161933940","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=490, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"308","11.264342658","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=492, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"310","11.366744498","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=494, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"313","11.469238810","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=496, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"315","11.571878728","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=498, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"317","11.673946829","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=500, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"319","11.776361142","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=502, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"323","11.878725447","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=504, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"325","11.981197354","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=506, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"327","12.083577506","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=508, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"329","12.185971428","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=510, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"331","12.288358765","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=512, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"333","12.390748288","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=514, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"335","12.493215114","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=516, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"337","12.595622268","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=518, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"339","12.697993674","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=520, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"341","12.800406285","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=522, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"343","12.902801976","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=524, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"345","13.005288222","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=526, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"347","13.107594488","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=528, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"349","13.209996259","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=530, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"352","13.312397842","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=532, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"355","13.414818381","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=534, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"357","13.517206486","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=536, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"359","13.619620515","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=538, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"361","13.722017927","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=540, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"367","13.824427886","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=546, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"369","13.825183980","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","146","-58dBm","5785MHz","6","Data, SN=548, FN=0, Flags=.pm...F.C"
