"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"4024","24.716850026","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1762, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4040","24.819257872","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1764, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4044","24.921646427","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1766, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4048","25.024067757","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1768, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4052","25.126476511","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1770, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4056","25.228875474","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1772, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4060","25.331269587","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1774, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4064","25.433670331","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1776, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4068","25.536020711","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1778, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4072","25.638517355","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1780, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4076","25.740862662","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1782, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4092","25.843301065","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1784, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4096","25.946005170","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1786, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4118","26.048090846","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1788, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4162","26.150495350","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1790, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4206","26.252914145","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1792, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4242","26.355313621","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1794, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4281","26.457745687","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1796, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4285","26.560068010","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1798, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4289","26.662476611","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1800, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4309","26.741056422","e8:48:b8:da:df:48","Tp-LinkT_c6:b7:f2","802.11","120","-60dBm","5785MHz","40.5","QoS Data, SN=84, FN=0, Flags=.p....F.C"
"4311","26.749788458","e8:48:b8:da:df:48","Tp-LinkT_c6:b7:f2","802.11","120","-60dBm","5785MHz","45","QoS Data, SN=85, FN=0, Flags=.p....F.C"
"4313","26.764930870","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1802, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4317","26.867346588","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1804, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4321","26.969738650","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1806, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4325","27.072161807","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1808, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4329","27.174585136","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1810, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4333","27.279345120","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1812, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4337","27.379396189","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1814, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4341","27.481775393","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1816, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4345","27.584183844","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1818, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4354","27.686611346","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1820, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4358","27.788998883","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1822, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4362","27.891398197","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1824, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4366","27.996118767","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1826, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4371","28.096187303","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1828, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4375","28.198618625","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1830, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"4379","28.301038190","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1832, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
