"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"11674","18.736961740","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-48dBm","QoS Data, SN=2342, FN=0, Flags=.p....F.C"
"11676","18.740419838","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2343, FN=0, Flags=.p....F.C"
"11679","18.745164674","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2344, FN=0, Flags=.p....F.C"
"11680","18.745613664","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-47dBm","QoS Data, SN=2345, FN=0, Flags=.p....F.C"
"11681","18.746085569","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-47dBm","QoS Data, SN=2346, FN=0, Flags=.p....F.C"
"11683","18.749632915","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-47dBm","QoS Data, SN=2347, FN=0, Flags=.p....F.C"
"11684","18.750386389","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-47dBm","QoS Data, SN=2348, FN=0, Flags=.p....F.C"
"11687","18.757610792","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1045","-47dBm","QoS Data, SN=2349, FN=0, Flags=.p....F.C"
"11689","18.772515330","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2350, FN=0, Flags=.p....F.C"
"11691","18.779438792","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2351, FN=0, Flags=.p....F.C"
"11692","18.779902649","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2352, FN=0, Flags=.p....F.C"
"11693","18.781238507","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2353, FN=0, Flags=.p....F.C"
"11695","18.782212670","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2354, FN=0, Flags=.p....F.C"
"11696","18.782587632","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2355, FN=0, Flags=.p....F.C"
"11699","18.784958851","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2356, FN=0, Flags=.p....F.C"
"11700","18.785367466","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2357, FN=0, Flags=.p....F.C"
"11701","18.785736220","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-48dBm","QoS Data, SN=2358, FN=0, Flags=.p....F.C"
