"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"6532","5.511837947","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=1439, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"6535","5.514743181","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","501","-48dBm","Data, SN=1442, FN=0, Flags=.pm...F.C"
"6536","5.515957646","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","564","-48dBm","Data, SN=1443, FN=0, Flags=.pm...F.C"
"6537","5.516860135","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","560","-48dBm","Data, SN=1444, FN=0, Flags=.pm...F.C"
"6538","5.517737020","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","540","-48dBm","Data, SN=1445, FN=0, Flags=.pm...F.C"
"6539","5.518705328","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","572","-49dBm","Data, SN=1446, FN=0, Flags=.pm...F.C"
"6540","5.519721845","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","554","-48dBm","Data, SN=1447, FN=0, Flags=.pm...F.C"
"6541","5.520620172","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-49dBm","Data, SN=1448, FN=0, Flags=.pm...F.C"
"6542","5.521518352","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-48dBm","Data, SN=1449, FN=0, Flags=.pm...F.C"
"6543","5.522345377","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","500","-49dBm","Data, SN=1450, FN=0, Flags=.pm...F.C"
"6544","5.523313641","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","509","-49dBm","Data, SN=1451, FN=0, Flags=.pm...F.C"
"6546","5.525423367","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","568","-49dBm","Data, SN=1453, FN=0, Flags=.pm...F.C"
"6548","5.526683313","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","548","-49dBm","Data, SN=1454, FN=0, Flags=.pm...F.C"
"6549","5.527605902","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","580","-49dBm","Data, SN=1455, FN=0, Flags=.pm...F.C"
"6550","5.529433111","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-49dBm","Data, SN=1457, FN=0, Flags=.pm...F.C"
"6551","5.530331129","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-49dBm","Data, SN=1458, FN=0, Flags=.p....F.C"
"6552","5.530645990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=817, FN=0, Flags=.p....F.C"
"6554","5.531290658","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=818, FN=0, Flags=.p..R.F.C"
