"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"13324","7.748040662","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1724, FN=0, Flags=.p....F.C"
"13327","7.750838555","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1725, FN=0, Flags=.p....F.C"
"13328","7.751101041","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1725, FN=0, Flags=.p..R.F.C"
"13329","7.751392157","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1725, FN=0, Flags=.p..R.F.C"
"13331","7.751914737","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1727, FN=0, Flags=.p....F.C"
"13336","7.773286101","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1728, FN=0, Flags=.p....F.C"
"13337","7.773631048","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1729, FN=0, Flags=.p....F.C"
"13338","7.773760293","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","5785MHz","57.7778","QoS Data, SN=1730, FN=0, Flags=.p....F.C"
"13339","7.774140873","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","5785MHz","57.7778","QoS Data, SN=1730, FN=0, Flags=.p..R.F.C"
"13340","7.774512033","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","5785MHz","57.7778","QoS Data, SN=1730, FN=0, Flags=.p..R.F.C"
"13350","7.778701476","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1731, FN=0, Flags=.p....F.C"
"13351","7.779254585","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1731, FN=0, Flags=.p..R.F.C"
"13353","7.781468386","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1732, FN=0, Flags=.p....F.C"
"13354","7.781941700","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1732, FN=0, Flags=.p..R.F.C"
"13355","7.784255655","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1733, FN=0, Flags=.p....F.C"
"13359","7.788166677","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1734, FN=0, Flags=.p....F.C"
"13361","7.790012768","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1735, FN=0, Flags=.p....F.C"
"13362","7.790014712","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1736, FN=0, Flags=.p....F.C"
"13363","7.790365953","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1735, FN=0, Flags=.p..R.F.C"
"13364","7.792315336","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1737, FN=0, Flags=.p....F.C"
"13365","7.792317536","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1738, FN=0, Flags=.p....F.C"
"13369","7.794810463","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1739, FN=0, Flags=.p....F.C"
"13370","7.795139636","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1739, FN=0, Flags=.p..R.F.C"
"13371","7.795271989","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1740, FN=0, Flags=.p....F.C"
"13372","7.795611721","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1740, FN=0, Flags=.p..R.F.C"
"13373","7.795931148","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1740, FN=0, Flags=.p..R.F.C"
"13378","7.798237095","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=831, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"13381","7.799868283","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1741, FN=0, Flags=.p....F.C"
"13382","7.800393876","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1741, FN=0, Flags=.p..R.F.C"
"13383","7.800743681","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1742, FN=0, Flags=.p....F.C"
"13385","7.806325033","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1743, FN=0, Flags=.p....F.C"
"13386","7.810073972","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1744, FN=0, Flags=.p....F.C"
"13387","7.811052113","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1744, FN=0, Flags=.p..R.F.C"
"13388","7.811765477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=1744, FN=0, Flags=.p..R.F.C"
"13390","7.817357838","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1745, FN=0, Flags=.p....F.C"
"13391","7.819825273","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1746, FN=0, Flags=.p....F.C"
"13393","7.820418076","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1746, FN=0, Flags=.p..R.F.C"
"13395","7.821016194","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1748, FN=0, Flags=.p....F.C"
"13396","7.822713381","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1749, FN=0, Flags=.p....F.C"
"13397","7.823099761","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1750, FN=0, Flags=.p....F.C"
"13400","7.825446770","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1751, FN=0, Flags=.p....F.C"
"13401","7.825747300","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1751, FN=0, Flags=.p..R.F.C"
"13402","7.825748816","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1752, FN=0, Flags=.p....F.C"
"13403","7.826130529","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1751, FN=0, Flags=.p..R.F.C"
"13404","7.826132943","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1752, FN=0, Flags=.p..R.F.C"
"13411","7.832073769","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-59dBm","5785MHz","28.8889","QoS Data, SN=1753, FN=0, Flags=.p....F.C"
"13413","7.832961114","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1755, FN=0, Flags=.p....F.C"
"13414","7.832962591","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1756, FN=0, Flags=.p....F.C"
"13415","7.833342540","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1755, FN=0, Flags=.p..R.F.C"
"13416","7.833344109","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1756, FN=0, Flags=.p..R.F.C"
"13420","7.835033142","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1757, FN=0, Flags=.p....F.C"
"13426","7.837373958","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1758, FN=0, Flags=.p....F.C"
"13428","7.839241848","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1760, FN=0, Flags=.p....F.C"
"13432","7.842220710","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1761, FN=0, Flags=.p....F.C"
"13433","7.842506370","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1761, FN=0, Flags=.p..R.F.C"
"13435","7.844806930","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1762, FN=0, Flags=.p....F.C"
"13436","7.844809125","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1763, FN=0, Flags=.p....F.C"
"13437","7.845320382","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1762, FN=0, Flags=.p..R.F.C"
"13438","7.845322119","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1763, FN=0, Flags=.p..R.F.C"
"13439","7.845917740","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1762, FN=0, Flags=.p..R.F.C"
"13440","7.845919770","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1763, FN=0, Flags=.p..R.F.C"
"13444","7.849804900","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1764, FN=0, Flags=.p....F.C"
"13445","7.849805394","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1765, FN=0, Flags=.p....F.C"
"13449","7.852888167","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1766, FN=0, Flags=.p....F.C"
"13450","7.852888632","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1767, FN=0, Flags=.p....F.C"
"13451","7.853559143","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1768, FN=0, Flags=.p....F.C"
"13452","7.853559618","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1769, FN=0, Flags=.p....F.C"
"13453","7.854065554","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1768, FN=0, Flags=.p..R.F.C"
"13454","7.854066113","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1769, FN=0, Flags=.p..R.F.C"
"13457","7.855505593","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-60dBm","5785MHz","57.7778","QoS Data, SN=1770, FN=0, Flags=.p....F.C"
"13458","7.855824809","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","159","-61dBm","5785MHz","57.7778","QoS Data, SN=1770, FN=0, Flags=.p..R.F.C"
"13460","7.858525035","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1772, FN=0, Flags=.p....F.C"
"13461","7.860793493","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1773, FN=0, Flags=.p....F.C"
"13462","7.860794590","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1774, FN=0, Flags=.p....F.C"
"13463","7.861367327","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1775, FN=0, Flags=.p....F.C"
"13465","7.863538943","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-60dBm","5785MHz","57.7778","QoS Data, SN=1776, FN=0, Flags=.p....F.C"
"13466","7.866801477","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1777, FN=0, Flags=.p....F.C"
"13467","7.867389662","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1777, FN=0, Flags=.p..R.F.C"
"13470","7.869301267","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","179","-61dBm","5785MHz","57.7778","QoS Data, SN=1779, FN=0, Flags=.p....F.C"
"13471","7.872161568","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1780, FN=0, Flags=.p....F.C"
"13472","7.874840613","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1781, FN=0, Flags=.p....F.C"
"13473","7.875195467","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1782, FN=0, Flags=.p....F.C"
"13474","7.877545201","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1783, FN=0, Flags=.p....F.C"
"13477","7.883291164","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1785, FN=0, Flags=.p....F.C"
"13478","7.883766023","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1785, FN=0, Flags=.p..R.F.C"
"13479","7.884244683","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1785, FN=0, Flags=.p..R.F.C"
"13480","7.885064406","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-59dBm","5785MHz","28.8889","QoS Data, SN=1785, FN=0, Flags=.p..R.F.C"
"13481","7.886276378","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1786, FN=0, Flags=.p....F.C"
"13483","7.888845834","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1787, FN=0, Flags=.p....F.C"
"13485","7.891291006","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1788, FN=0, Flags=.p....F.C"
"13486","7.891291577","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1789, FN=0, Flags=.p....F.C"
"13487","7.891626841","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1788, FN=0, Flags=.p..R.F.C"
"13488","7.891627359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1789, FN=0, Flags=.p..R.F.C"
"13489","7.892008528","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1790, FN=0, Flags=.p....F.C"
"13499","7.898095920","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1791, FN=0, Flags=.p....F.C"
"13500","7.898096475","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1792, FN=0, Flags=.p....F.C"
"13501","7.898698158","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1793, FN=0, Flags=.p....F.C"
"13502","7.899281595","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1793, FN=0, Flags=.p..R.F.C"
"13505","7.900356143","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","5785MHz","6","Beacon frame, SN=834, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"13509","7.901837163","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1794, FN=0, Flags=.p....F.C"
"13510","7.902123322","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1794, FN=0, Flags=.p..R.F.C"
"13513","7.905344749","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1795, FN=0, Flags=.p....F.C"
"13514","7.905648942","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1795, FN=0, Flags=.p..R.F.C"
"13517","7.913570486","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1796, FN=0, Flags=.p....F.C"
"13518","7.916380495","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1797, FN=0, Flags=.p....F.C"
"13520","7.921370923","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-61dBm","5785MHz","57.7778","QoS Data, SN=1798, FN=0, Flags=.p....F.C"
"13522","7.924119749","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1800, FN=0, Flags=.p....F.C"
"13525","7.927292068","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1801, FN=0, Flags=.p....F.C"
"13526","7.927293100","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1802, FN=0, Flags=.p....F.C"
"13527","7.927875977","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1803, FN=0, Flags=.p....F.C"
"13528","7.927877037","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1804, FN=0, Flags=.p....F.C"
"13529","7.928497510","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1804, FN=0, Flags=.p..R.F.C"
"13530","7.929051610","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","5785MHz","57.7778","QoS Data, SN=1803, FN=0, Flags=.p..R.F.C"
"13531","7.929052289","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-62dBm","5785MHz","57.7778","QoS Data, SN=1804, FN=0, Flags=.p..R.F.C"
"13535","7.930083141","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1805, FN=0, Flags=.p....F.C"
"13536","7.930214537","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1806, FN=0, Flags=.p....F.C"
"13537","7.930524662","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1806, FN=0, Flags=.p..R.F.C"
"13538","7.930525224","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1807, FN=0, Flags=.p....F.C"
"13543","7.933277914","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1809, FN=0, Flags=.p....F.C"
"13544","7.933904583","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1808, FN=0, Flags=.p..R.F.C"
"13545","7.933905480","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1809, FN=0, Flags=.p..R.F.C"
"13546","7.934458582","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1808, FN=0, Flags=.p..R.F.C"
"13547","7.934459584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1809, FN=0, Flags=.p..R.F.C"
"13548","7.935285894","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"13554","7.938695322","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1811, FN=0, Flags=.p....F.C"
"13559","7.943542327","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1813, FN=0, Flags=.p....F.C"
"13560","7.943543001","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1814, FN=0, Flags=.p....F.C"
"13561","7.944235367","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1815, FN=0, Flags=.p....F.C"
"13562","7.944782588","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1815, FN=0, Flags=.p..R.F.C"
"13564","7.946835800","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1816, FN=0, Flags=.p....F.C"
"13565","7.946836695","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1817, FN=0, Flags=.p....F.C"
"13566","7.947413391","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1816, FN=0, Flags=.p..R.F.C"
"13567","7.947414065","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1817, FN=0, Flags=.p..R.F.C"
"13568","7.949208545","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1818, FN=0, Flags=.p....F.C"
"13569","7.949209299","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1819, FN=0, Flags=.p....F.C"
"13570","7.949596580","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1818, FN=0, Flags=.p..R.F.C"
"13571","7.949597222","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1819, FN=0, Flags=.p..R.F.C"
"13572","7.950243122","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1818, FN=0, Flags=.p..R.F.C"
"13573","7.950243666","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-61dBm","5785MHz","57.7778","QoS Data, SN=1819, FN=0, Flags=.p..R.F.C"
"13574","7.950883493","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1820, FN=0, Flags=.p....F.C"
"13575","7.951368199","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1820, FN=0, Flags=.p..R.F.C"
"13576","7.951862484","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1820, FN=0, Flags=.p..R.F.C"
"13578","7.955031493","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-60dBm","5785MHz","57.7778","QoS Data, SN=1821, FN=0, Flags=.p....F.C"
"13579","7.955645697","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1821, FN=0, Flags=.p..R.F.C"
"13580","7.957380831","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","674","-60dBm","5785MHz","57.7778","QoS Data, SN=1822, FN=0, Flags=.p....F.C"
"13581","7.957381535","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1823, FN=0, Flags=.p....F.C"
"13588","7.961234740","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1824, FN=0, Flags=.p....F.C"
"13589","7.961235410","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-60dBm","5785MHz","57.7778","QoS Data, SN=1825, FN=0, Flags=.p....F.C"
"13590","7.961540138","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1824, FN=0, Flags=.p..R.F.C"
"13591","7.961540658","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-61dBm","5785MHz","57.7778","QoS Data, SN=1825, FN=0, Flags=.p..R.F.C"
"13592","7.963078818","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-61dBm","5785MHz","57.7778","QoS Data, SN=1826, FN=0, Flags=.p....F.C"
