"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"32414","15.923146398","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2151, FN=0, Flags=.p....F.C"
"32425","15.926004797","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2151, FN=0, Flags=.p..R.F.C"
"32428","15.927276512","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2153, FN=0, Flags=.p....F.C"
"32433","15.928334419","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2158, FN=0, Flags=.p....F.C"
"32447","15.933150050","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C"
"32451","15.933562209","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C"
"32455","15.933901584","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2162, FN=0, Flags=.p....F.C"
"32466","15.936927990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2167, FN=0, Flags=.p....F.C"
"32468","15.937503121","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2167, FN=0, Flags=.p..R.F.C"
"32480","15.941945509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2167, FN=0, Flags=.p..R.F.C"
"32482","15.942840000","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2169, FN=0, Flags=.p....F.C"
"32483","15.942842473","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2170, FN=0, Flags=.p....F.C"
"32490","15.944230073","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2169, FN=0, Flags=.p..R.F.C"
"32491","15.944314005","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2170, FN=0, Flags=.p..R.F.C"
"32498","15.945555587","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2169, FN=0, Flags=.p..R.F.C"
"32499","15.945556338","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2170, FN=0, Flags=.p..R.F.C"
"32506","15.947281139","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","21.6667","QoS Data, SN=2169, FN=0, Flags=.p..R.F.C"
"32514","15.948957347","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2177, FN=0, Flags=.p....F.C"
"32522","15.951560905","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2177, FN=0, Flags=.p..R.F.C"
"32536","15.955308560","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2177, FN=0, Flags=.p..R.F.C"
"32544","15.957995003","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2184, FN=0, Flags=.p..R.F.C"
"32552","15.961659096","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2184, FN=0, Flags=.p..R.F.C"
"32560","15.963994285","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2192, FN=0, Flags=.p....F.C"
"32569","15.965526255","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2193, FN=0, Flags=.p....F.C"
"32577","15.967986782","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2201, FN=0, Flags=.p....F.C"
"32585","15.969950963","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2201, FN=0, Flags=.p..R.F.C"
"32598","15.973543799","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2209, FN=0, Flags=.p....F.C"
"32599","15.973564005","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2210, FN=0, Flags=.p....F.C"
"32610","15.977388004","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2209, FN=0, Flags=.p..R.F.C"
"32611","15.977391160","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2210, FN=0, Flags=.p..R.F.C"
"32618","15.979148041","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2217, FN=0, Flags=.p....F.C"
"32624","15.980801730","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2223, FN=0, Flags=.p....F.C"
"32625","15.981252871","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2223, FN=0, Flags=.p..R.F.C"
"32635","15.984759024","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2224, FN=0, Flags=.p..R.F.C"
"32637","15.985304662","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2226, FN=0, Flags=.p....F.C"
"32644","15.986400783","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2226, FN=0, Flags=.p..R.F.C"
"32651","15.987592863","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2229, FN=0, Flags=.p..R.F.C"
"32653","15.988536432","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2229, FN=0, Flags=.p..R.F.C"
"32654","15.988538498","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2233, FN=0, Flags=.p....F.C"
"32655","15.988539783","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2234, FN=0, Flags=.p....F.C"
